spotify_track_uri,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,date,time,hour,time_of_day,text_features,recommended_tracks
2B4Y9u4ERAFiMo13XPJyGP,windows,55993,"Here, There And Everywhere - Remastered 2009",The Beatles,Revolver,trackdone,fwdbtn,False,False,2018-08-29,00:09:00,0,Late Night,"Here, There And Everywhere - Remastered 2009 The Beatles","Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009, You Can't Do That - Remastered 2009"
2VIVokee0hTjUWplmGwj2z,android,218000,The Cave,Mumford & Sons,Sigh No More,trackdone,trackdone,True,False,2023-10-01,22:20:00,22,Night,The Cave Mumford & Sons,"The Cave, The Cave, The Cave, The Cave, The Cave, Forever, I Will Wait, After The Storm, Sigh No More, Sigh No More"
0YPyhXgtDks7BQozBSGCk4,android,2079,It's So Hard - Remastered 2010,John Lennon,Imagine,fwdbtn,fwdbtn,True,False,2018-08-03,03:21:00,3,Late Night,It's So Hard - Remastered 2010 John Lennon,"I Found Out - Remastered 2010, Well Well Well - Remastered 2010, I Found Out - Remastered 2010, How? - Remastered 2010, Well Well Well - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010, Woman - Remastered 2010"
4KRgqwb4kvBuTz1utbYxfb,android,1762,And Your Bird Can Sing - Remastered 2009,The Beatles,Revolver,fwdbtn,fwdbtn,True,False,2020-08-12,22:37:00,22,Night,And Your Bird Can Sing - Remastered 2009 The Beatles,"And Your Bird Can Sing - Remastered 2009, And Your Bird Can Sing - Remastered 2009, If You Want To Sing Out, Sing Out, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009"
6DkKSBcnGBBULwomYMczHg,android,249026,Tema D'Amore Per Nata,Ennio Morricone,Nuovo Cinema Paradiso (Original Motion Picture Soundtrack),trackdone,trackdone,False,False,2022-07-18,20:05:00,20,Evening,Tema D'Amore Per Nata Ennio Morricone,"Tema D'Amore Per Nata, Cinema On Fire, After The Destruction, After The Destruction, After The Destruction, Per Elena, After The Destruction, Per Elena, Per Elena, Per Elena"
5vDImXyLguoCbkYASPf4xQ,android,1162,Before You Accuse Me,Creedence Clearwater Revival,Cosmo's Factory,fwdbtn,fwdbtn,True,False,2021-07-05,05:54:00,5,Morning,Before You Accuse Me Creedence Clearwater Revival,"Before You Accuse Me, Before You Accuse Me, Lodi, Lodi, Long As I Can See The Light, Have You Ever Seen The Rain, Have You Ever Seen The Rain, Travelin' Band, Travelin' Band, Hey Tonight"
3w7hnMNX4zVZeBJ6LisTjT,android,6357,Moonlight Mile - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,fwdbtn,True,False,2020-07-10,18:34:00,18,Evening,Moonlight Mile - 2009 Mix The Rolling Stones,"Moonlight Mile - 2009 Mix, Moonlight Mile - 2009 Mix, Sway - 2009 Mix, Bitch - 2009 Mix, Sway - 2009 Mix, I Got The Blues - 2009 Mix, Dead Flowers - 2009 Mix, Dead Flowers - 2009 Mix, Dead Flowers - 2009 Mix, Dead Flowers - 2009 Mix"
3vO2BbrhKNV2PDl276BUIZ,android,177266,Cotton Fields,Creedence Clearwater Revival,Willy And The Poor Boys,trackdone,trackdone,True,False,2019-10-17,15:44:00,15,Afternoon,Cotton Fields Creedence Clearwater Revival,"Cotton Fields, Before You Accuse Me, Before You Accuse Me, Before You Accuse Me, Lodi, Lodi, Long As I Can See The Light, Have You Ever Seen The Rain, Have You Ever Seen The Rain, Travelin' Band"
2a4iE4k1IkIswThuJ3ROsw,android,1218,Not In That Way,Sam Smith,In The Lonely Hour,fwdbtn,fwdbtn,True,False,2018-08-19,00:18:00,0,Late Night,Not In That Way Sam Smith,"Not In That Way, I'm Not The Only One, I'm Not The Only One, I'm Not The Only One, Like I Can, Like I Can, Stay With Me, I've Told You Now, I've Told You Now, Life Support"
7nVQ8mo77KaUvhUQzh4vMy,android,152866,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,Waylon & Willie,clickrow,trackdone,True,False,2020-10-25,01:17:00,1,Late Night,Mammas Don't Let Your Babies Grow up to Be Cowboys Waylon Jennings,"Mammas Don't Let Your Babies Grow up to Be Cowboys, Mammas Don't Let Your Babies Grow up to Be Cowboys, Don't Let Me Down - Remastered 2009, Don't Let Me Down - Remastered 2009, Don't Let Me Down - Remastered 2009, Who Let You Go?, Who Let You Go?, Let Down, Let Down, Let Down"
1xsYj84j7hUDDnTTerGWlH,android,267596,Dream On,Aerosmith,Aerosmith,trackdone,trackdone,True,False,2023-11-09,03:59:00,3,Late Night,Dream On Aerosmith,"Dream On, Dream On, Dream On, Dream, Walk This Way, Walk This Way, Walk This Way, If You Are But A Dream, Sweet Emotion, Sweet Emotion"
3d2oiHuHm3rftzRDPeL5LU,android,2398,Gimme Some Truth - Remastered 2010,John Lennon,Imagine,fwdbtn,fwdbtn,True,False,2017-07-06,16:20:00,16,Afternoon,Gimme Some Truth - Remastered 2010 John Lennon,"Gimme Some Truth - Remastered 2010, Gimme Some Truth - Remastered 2010, I Found Out - Remastered 2010, Well Well Well - Remastered 2010, I Found Out - Remastered 2010, How? - Remastered 2010, Well Well Well - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010"
6jMRqEHVRC3iamsSscJlbz,android,271933,Life To Come,The Killers,Wonderful Wonderful,trackdone,trackdone,True,False,2024-02-23,02:27:00,2,Late Night,Life To Come The Killers,"Life To Come, This Is Your Life, This Is Your Life, This Is Your Life, This Is Your Life, This Is Your Life, Come to Life, If You Ever Come Back, Come Together - Remastered 2009, Come Together - Remastered 2009"
37jTPJgwCCmIGMPB45jrPV,cast to device,338414,Holy Grail,JAY-Z,Magna Carta... Holy Grail,trackdone,trackdone,False,False,2020-04-28,21:08:00,21,Night,Holy Grail JAY-Z,"Down, Takeover, Empire State Of Mind, Holy Roller Novocaine, Holy Roller Novocaine, Holy Roller Novocaine, Holy Roller Novocaine, Holy Roller Novocaine, Holy Roller Novocaine, Holy Roller Novocaine"
0gDyuX5rdHulQTUyrIdSR1,android,22920,Oh My Love - Remastered 2010,John Lennon,Imagine,trackdone,logout,True,False,2024-09-19,03:05:00,3,Late Night,Oh My Love - Remastered 2010 John Lennon,"Oh My Love - Remastered 2010, Oh My Love - Remastered 2010, Oh My Love - Remastered 2010, Oh My Love - Remastered 2010, Oh Yoko! - Remastered 2010, Oh Yoko! - Remastered 2010, I Found Out - Remastered 2010, Well Well Well - Remastered 2010, I Found Out - Remastered 2010, How? - Remastered 2010"
0x1k6gSTSxaLxe0F2IThaX,android,181845,Detente,Mike Bahía,Navegando,trackdone,trackdone,False,False,2019-11-24,03:02:00,3,Late Night,Detente Mike Bahía,"Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side, No Surprises"
5j6ZZwA9BnxZi5Bk0Ng4jB,android,3189,Heroes - 1999 Remaster,David Bowie,Heroes,fwdbtn,fwdbtn,True,False,2017-01-11,06:23:00,6,Morning,Heroes - 1999 Remaster David Bowie,"Modern Love - 1999 Remaster, Heroes - 2017 Remaster, Heroes - 2017 Remaster, Five Years - 2012 Remaster, Five Years - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster, Changes - 2015 Remaster, Changes - 2015 Remaster"
5kZD0TTSYAgRzciBtKCmgT,android,247013,It's hard to get around the wind,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,trackdone,trackdone,True,False,2021-01-26,19:09:00,19,Evening,It's hard to get around the wind Alex Turner,"Your Man, It's About Us - Interlude, It's About Us - Interlude, It's About Us - Interlude, Gravity, Cheating, Cheating, Hard To Explain, Hard To Explain, Hard To Explain"
2Mev9s0GIkwzvJLbXiZYGs,android,268960,Traveling On,The Decemberists,Traveling On,trackdone,trackdone,True,False,2021-10-08,18:24:00,18,Evening,Traveling On The Decemberists,"Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side, No Surprises"
6kCJMxv445L2okuTiou1fR,android,60446,Tell Her About It,Billy Joel,An Innocent Man,trackdone,endplay,True,False,2019-04-07,02:46:00,2,Late Night,Tell Her About It Billy Joel,"Tell Her About It, Tell Her About It, My Life, My Life, My Life, You're My Home, You May Be Right, She's Always a Woman, The Entertainer, The Entertainer"
4WFcerMZkAIcIizZYXNNrb,android,326706,Pink Ocean,The Voidz,Virtue,trackdone,trackdone,True,False,2020-12-19,01:33:00,1,Late Night,Pink Ocean The Voidz,"The Ocean - Remaster, Hangman on the Ocean, Leave It In My Dreams, Lazy Boy, Lazy Boy, Tuyo Mía, Did My Best, Did My Best, Did My Best, Did My Best"
3dxiWIBVJRlqh9xk144rf4,android,83632,Breaking the Habit,Linkin Park,Meteora,clickrow,endplay,True,False,2016-12-01,07:30:00,7,Morning,Breaking the Habit Linkin Park,"In the End, Numb, Numb, Numb, Iridescent, Waiting for the End, Waiting for the End, New Divide, Stop Breaking Down, Stop Breaking Down"
4UKe38tm5NkRpuFCxwewEe,android,184546,Me haces bien,Jorge Drexler,Sea,trackdone,trackdone,True,False,2022-06-27,18:59:00,18,Evening,Me haces bien Jorge Drexler,"Me haces bien, Me haces bien, Silencio, Silencio, Telefonía, Movimiento, Deseo, High and Dry, Abracadabras (feat. Julieta Venegas), Asilo (feat. Mon Laferte)"
0bQsNfzUMg134oWkAclfeK,android,253666,Running Towards A Place,The Killers,Imploding The Mirage,trackdone,trackdone,True,False,2020-08-27,01:24:00,1,Late Night,Running Towards A Place The Killers,"In My Place, Running, Everything In Its Right Place, Everything In Its Right Place, Show You How, Here With Me, Here With Me, From Here On Out, Show You How, Here With Me"
1swmf4hFMJYRNA8Rq9PVaW,android,148573,Martha My Dear - Remastered 2009,The Beatles,The Beatles,playbtn,trackdone,True,False,2020-10-14,17:17:00,17,Evening,Martha My Dear - Remastered 2009 The Beatles,"Martha My Dear - Remastered 2009, Martha My Dear - Remastered 2009, Dear Prudence - Remastered 2009, Dear Prudence - Remastered 2009, Dear Prudence - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009"
7LyIoUsiMtelB1I0I4drEF,android,0,Modern Love - 1999 Remaster,David Bowie,Let's Dance,clickrow,endplay,False,False,2017-09-22,17:22:00,17,Evening,Modern Love - 1999 Remaster David Bowie,"Heroes - 1999 Remaster, Soul Love - 2012 Remaster, Soul Love - 2012 Remaster, Soul Love - 2012 Remaster, Soul Love - 2012 Remaster, Five Years - 2012 Remaster, Five Years - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster, Starman - 2012 Remaster"
57Xjny5yNzAcsxnusKmAfA,android,219826,Reptilia,The Strokes,Room On Fire,trackdone,trackdone,True,False,2022-09-29,23:18:00,23,Night,Reptilia The Strokes,"Reptilia, Reptilia, Is This It, You Only Live Once, You Only Live Once, Take It Or Leave It, Take It Or Leave It, At The Door, At The Door, At The Door"
05zoCFljYrSwjVWw2hWRiU,android,175822,Have Yourself A Merry Little Christmas,Ella Fitzgerald,Christmas With Ella,trackdone,trackdone,True,False,2021-12-25,00:46:00,0,Late Night,Have Yourself A Merry Little Christmas Ella Fitzgerald,"Have Yourself a Merry Little Christmas, Have Yourself A Merry Little Christmas - Remastered 1999, Frosty The Snowman, Ella, The Cowboys' Christmas Ball, The Cowboys' Christmas Ball, The Cowboys' Christmas Ball, The Wreck of the Edmund Fitzgerald, All I Want for Christmas Is You, Every Little Thing - Remastered 2009"
50VNvhzyaSplJCKWchN7a8,web player,209423,Impossible,James Arthur,Impossible,trackdone,trackdone,False,False,2013-07-09,01:34:00,1,Late Night,Impossible James Arthur,"Move Together, Move Together, Get Out While You Can, Get Out While You Can, Move Together, At Last, Let It Go, Let It Go, If You Ever Want To Be In Love, If You Ever Want To Be In Love"
7bwdtu7kpEUDuh8pisct25,android,895,Too Afraid to Love,The Black Keys,Brothers,fwdbtn,fwdbtn,True,False,2020-10-22,20:47:00,20,Evening,Too Afraid to Love The Black Keys,"Too Afraid To Love, Too Afraid to Love You, The Only One, It's Up to You Now, Nobody but You, Nobody but You, Nobody but You, It's Up to You Now, Weight of Love, Weight of Love"
5Q10MhatY5DkgBfbWUkRpN,android,162076,4-May,Gorillaz,Gorillaz,trackdone,trackdone,False,False,2021-06-22,00:40:00,0,Late Night,4-May Gorillaz,"White Light, On Melancholy Hill, On Melancholy Hill, On Melancholy Hill, Clint Eastwood, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?"
45WX2cfbL8bCIqv3rOq1G3,android,108853,I'll Follow The Sun - Remastered 2009,The Beatles,Beatles For Sale - Remastered,trackdone,trackdone,False,False,2017-12-14,06:29:00,6,Morning,I'll Follow The Sun - Remastered 2009 The Beatles,"I'll Follow The Sun - Remastered 2009, I'll Follow The Sun - Remastered 2009, I'll Follow The Sun - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, I'll Get You - Remastered 2009, Here Comes The Sun - Remastered 2009, Here Comes The Sun - Remastered 2009, Here Comes The Sun - Remastered 2009"
51ygW389BW4Dut3B69pSwc,iOS,228746,All I Need,Radiohead,In Rainbows,trackdone,trackdone,False,False,2017-02-08,14:53:00,14,Afternoon,All I Need Radiohead,"I Need You - Remastered 2009, All I Need, I Can't, I Can't, Something I Need, All You Need Is Love - Remastered 2009, All You Need Is Love - Remastered 2009, Need Your Love, Just, Just"
1IeIu8G0uzcrDKl2l6eg99,android,196588,Cliché,Marte,Cliché,trackdone,trackdone,True,False,2024-01-18,23:37:00,23,Night,Cliché Marte,"Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side, No Surprises"
3kQDIa85ZK8cKVn72NfBnl,android,154466,I Don't Want To Spoil The Party - Remastered 2009,The Beatles,Beatles For Sale - Remastered,trackdone,trackdone,False,False,2017-11-26,07:19:00,7,Morning,I Don't Want To Spoil The Party - Remastered 2009 The Beatles,"I Don't Want To Spoil The Party - Remastered 2009, I Don't Want To Spoil The Party - Remastered 2009, I Want To Tell You - Remastered 2009, Money (That's What I Want) - Remastered 2009, Don't Let Me Down - Remastered 2009, Don't Let Me Down - Remastered 2009, Don't Let Me Down - Remastered 2009, I Want You (She's So Heavy) - Remastered 2009, Why Don't We Do It In The Road? - Remastered 2009, Honey Don't - Remastered 2009"
7npDMYrWBinJmMTq4Hjlc3,android,10060,On The Road,Keane,Strangeland,trackdone,endplay,False,True,2024-11-10,19:53:00,19,Evening,On The Road Keane,"On the Road Again, Every Road, Every Road, Why Don't We Do It In The Road? - Remastered 2009, On the Road Again, On The Road Again, The Long And Winding Road - Remastered 2009, The Road Goes Ever On..., Pt. 1, The Road Goes Ever On..., Pt. 1, Thunder Road"
6bWvaqrIJTvk90SUteD6WL,android,130760,AYAYAY!,Christian Nodal,AYAYAY!,trackdone,trackdone,False,False,2021-12-18,01:13:00,1,Late Night,AYAYAY! Christian Nodal,"AYAYAY!, AYAYAY!, AYAYAY!, La Sinvergüenza, Dime Cómo Quieres, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?"
2TnewWYAtc2zwnGNP7mal6,iOS,49272,"My Own, My Only, My All",Dean Martin,At The Movies,clickrow,endplay,False,False,2016-12-23,09:10:00,9,Morning,"My Own, My Only, My All Dean Martin","Georgia On My Mind, The Door Is Still Open to My Heart, The Door Is Still Open to My Heart, Everybody Loves Somebody, Ain't That A Kick In The Head, You're Nobody Till Somebody Loves You, You're Nobody Till Somebody Loves You, La Vie en Rose, La Vie en Rose, La Vie en Rose"
2jAojvUaPoHPFSPpF0UNRo,android,900,Glass Onion - Remastered 2009,The Beatles,The Beatles,fwdbtn,fwdbtn,True,False,2020-06-14,19:58:00,19,Evening,Glass Onion - Remastered 2009 The Beatles,"Glass Onion - Remastered 2009, Glass Onion - Remastered 2009, Glass Onion - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009"
5n7yP1qQiXs9uCE3m1eyGB,android,186773,Aye,Sam Fender,Aye,trackdone,trackdone,False,False,2021-08-23,21:11:00,21,Night,Aye Sam Fender,"Aye, Two People, Hypersonic Missiles, I'm Not The Only One, I'm Not The Only One, I'm Not The Only One, Sam's Town, Sam's Town, Sam's Town, Like I Can"
2aZ2Co4NeQRsqWcU930zHT,iOS,242506,Shot At The Night,The Killers,Direct Hits,trackdone,trackdone,False,False,2017-05-22,16:40:00,16,Afternoon,Shot At The Night The Killers,"Shot At The Night, Shot Reverse Shot, Shot in the Dark, Shot in the Dark, Show You How, Here With Me, Here With Me, From Here On Out, Show You How, Here With Me"
2AxCeJ6PSsBYiTckM0HLY7,android,313373,Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,trackdone,trackdone,True,False,2024-10-18,15:32:00,15,Afternoon,Voodoo Child (Slight Return) Jimi Hendrix,"Voodoo Child (Slight Return), Voodoo Chile, All Along the Watchtower, Are You Experienced?, Bold as Love, The Wind Cries Mary, The Wind Cries Mary, Rainy Day, Dream Away, Wild Child - Remastered, Wild Child - Remastered"
1swmf4hFMJYRNA8Rq9PVaW,android,1974,Martha My Dear - Remastered 2009,The Beatles,The Beatles,fwdbtn,fwdbtn,True,False,2017-01-12,02:16:00,2,Late Night,Martha My Dear - Remastered 2009 The Beatles,"Martha My Dear - Remastered 2009, Martha My Dear - Remastered 2009, Dear Prudence - Remastered 2009, Dear Prudence - Remastered 2009, Dear Prudence - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009"
4H3KBBAe2Fcgv9lH6E10Oe,android,174440,Harry in Winter,Patrick Doyle,Harry Potter And The Goblet Of Fire (Original Motion Picture Soundtrack),clickrow,trackdone,True,False,2021-02-04,18:30:00,18,Evening,Harry in Winter Patrick Doyle,"Harry in Winter, Harry in Winter, Harry in Winter, Harry in Winter, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' March, Hogwarts' March"
2y6mh0Q1gZC7BKThkY92bh,android,184678,Confidante,Paul McCartney,Egypt Station,fwdbtn,trackdone,True,False,2018-12-05,15:15:00,15,Afternoon,Confidante Paul McCartney,"Confidante, That Would Be Something - Remastered 2011, That Would Be Something - Remastered 2011, Dominoes, Who Cares, Who Cares, Back In Brazil, Back In Brazil, Dominoes, Back In Brazil"
7lu6YLrlB1MU7HW8DJSuPa,android,3820,At The Door,The Strokes,The New Abnormal,clickrow,endplay,True,False,2020-05-21,02:41:00,2,Late Night,At The Door The Strokes,"At The Door, At The Door, Is This It, You Only Live Once, You Only Live Once, Someday, The Door Is Still Open to My Heart, The Door Is Still Open to My Heart, Something Good Can Work, Take It Or Leave It"
